,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct
19,17850,M,Chicago,12,16724,2019-01-01 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
20,17850,M,Chicago,12,16725,2019-01-01 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
21,17850,M,Chicago,12,16727,2019-01-01 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
22,17850,M,Chicago,12,16731,2019-01-01 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
23,13047,M,California,43,16684,2019-01-01 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
24,13047,M,California,43,16684,2019-01-01 00:00:00,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,Used,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
25,13047,M,California,43,16688,2019-01-01 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
26,13047,M,California,43,16689,2019-01-01 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
27,12583,M,Chicago,33,16694,2019-01-01 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
28,15100,M,California,49,16712,2019-01-01 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
29,14688,F,New York,46,16732,2019-01-01 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
30,14688,F,New York,46,16733,2019-01-01 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
31,14688,F,New York,46,16736,2019-01-01 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/1/2019,4500,2424.5,1,ELEC10,10
32,17850,M,Chicago,12,16879,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
33,17850,M,Chicago,12,16880,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Not Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
34,17850,M,Chicago,12,16881,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
35,17850,M,Chicago,12,16882,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
36,17850,M,Chicago,12,16883,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
37,17850,M,Chicago,12,16886,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
38,12431,F,New Jersey,14,16819,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
39,12431,F,New Jersey,14,16819,2019-01-03 00:00:00,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
40,12431,F,New Jersey,14,16822,2019-01-03 00:00:00,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,102.13,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
41,12431,F,New Jersey,14,16823,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,4,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
42,12431,F,New Jersey,14,16825,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
43,17511,F,Chicago,25,16826,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
44,17511,F,Chicago,25,16830,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
45,17511,F,Chicago,25,16833,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Not Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
46,17511,F,Chicago,25,16835,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
47,17511,F,Chicago,25,16836,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
48,17511,F,Chicago,25,16836,2019-01-03 00:00:00,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,81.5,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
49,17511,F,Chicago,25,16837,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
50,17511,F,Chicago,25,16842,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
51,17548,M,Chicago,50,16844,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
52,17548,M,Chicago,50,16846,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
53,17548,M,Chicago,50,16847,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
54,13705,F,Chicago,39,16849,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
55,13705,F,Chicago,39,16851,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
56,13705,F,Chicago,39,16853,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
57,13705,F,Chicago,39,16854,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,4,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
58,13705,F,Chicago,39,16856,2019-01-03 00:00:00,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,81.5,6.5,Not Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
59,13747,F,Chicago,21,16857,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
60,13408,M,Chicago,30,16859,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
61,13408,M,Chicago,30,16861,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
62,13408,M,Chicago,30,16863,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
63,13408,M,Chicago,30,16865,2019-01-03 00:00:00,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,35.96,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
64,13767,F,Chicago,29,16869,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
65,13767,F,Chicago,29,16869,2019-01-03 00:00:00,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,81.5,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
66,13767,F,Chicago,29,16870,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
67,13767,F,Chicago,29,16871,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
68,13767,F,Chicago,29,16872,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Not Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
69,13767,F,Chicago,29,16874,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
70,13767,F,Chicago,29,16875,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
71,13767,F,Chicago,29,16876,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
72,17924,M,New Jersey,26,16888,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,28.78,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
73,13448,F,California,41,16890,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
74,13448,F,California,41,16896,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
75,13448,F,California,41,16897,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
76,15862,F,California,24,16907,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
77,15862,F,California,24,16910,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
78,15862,F,California,24,16912,2019-01-03 00:00:00,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5,81.5,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
79,15862,F,California,24,16914,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
80,15862,F,California,24,16915,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
81,15862,F,California,24,16916,2019-01-03 00:00:00,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,81.5,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
82,15862,F,California,24,16917,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
83,15862,F,California,24,16918,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
84,15862,F,California,24,16918,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
85,15862,F,California,24,16919,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
86,15862,F,California,24,16920,2019-01-03 00:00:00,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,81.5,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
87,15862,F,California,24,16920,2019-01-03 00:00:00,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
88,15862,F,California,24,16923,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
89,15862,F,California,24,16924,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
90,15862,F,California,24,16925,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
91,15862,F,California,24,16926,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
92,15862,F,California,24,16926,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
93,15862,F,California,24,16928,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
94,15862,F,California,24,16929,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
95,15862,F,California,24,16930,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
96,15862,F,California,24,16931,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
97,15862,F,California,24,16932,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
98,15862,F,California,24,16934,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
99,15862,F,California,24,16935,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
100,15862,F,California,24,16938,2019-01-03 00:00:00,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,Not Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
101,15862,F,California,24,16939,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
102,15862,F,California,24,16939,2019-01-03 00:00:00,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,81.5,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
103,15862,F,California,24,16942,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
104,15862,F,California,24,16943,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
105,15862,F,California,24,16946,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
106,15862,F,California,24,16947,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
107,15862,F,California,24,16948,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
108,15862,F,California,24,16949,2019-01-03 00:00:00,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,81.5,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
109,15862,F,California,24,16949,2019-01-03 00:00:00,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
110,15862,F,California,24,16950,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
111,15862,F,California,24,16951,2019-01-03 00:00:00,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
112,15513,F,Chicago,21,16952,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
113,15513,F,Chicago,21,16953,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,4,153.71,6.5,Clicked,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
114,15513,F,Chicago,21,16955,2019-01-03 00:00:00,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5,81.5,6.5,Not Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
115,12791,F,Washington DC,26,16957,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
116,16218,M,Chicago,40,16958,2019-01-03 00:00:00,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
117,16218,M,Chicago,40,16959,2019-01-03 00:00:00,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
118,16218,M,Chicago,40,16959,2019-01-03 00:00:00,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used,0.1,1/3/2019,4500,1576.38,1,ELEC10,10
